force_x_mean,force_x_std,force_x_rms,force_x_max,force_y_mean,force_y_std,force_y_rms,force_y_max,force_z_mean,force_z_std,force_z_rms,force_z_max,vib_x_mean,vib_x_std,vib_x_rms,vib_x_max,vib_y_mean,vib_y_std,vib_y_rms,vib_y_max,vib_z_mean,vib_z_std,vib_z_rms,vib_z_max,ae_rms_mean,ae_rms_std,ae_rms_rms,ae_rms_max,wear_level,rul
0.75805177488739,-1.4621184227002237,-1.4621365341385208,-1.5148223134219274,0.3075836611648337,-1.4955538142200222,-1.495478308331888,-1.629439742825493,-0.8900879900628659,-1.488387681954443,-1.4884291769806943,-1.0696278744179821,-0.28773247299729404,-1.5279764831681433,-1.528259347974898,-1.72917830347693,-0.3023535058694457,-1.5869527630778422,-1.587427189023388,-1.490239032687709,0.14625114394389094,-1.4909884133632025,-1.491304184433139,-1.6098808694873694,-1.571383882977307,-0.8715161197199742,-1.5695327149121698,-1.6184272357430902,0,283.3920772981362
0.07228716688601966,-1.5659426307058706,-1.566047125588088,-1.6915262086874752,-0.16547959884725294,-1.4371206816958857,-1.4373126787889972,-1.3245766781159836,-1.107718976614379,-1.5706337859276578,-1.5706233742003852,-1.5073797099518866,0.5298256347576993,-1.5332335899244247,-1.5334068485914123,-1.4646339988379042,0.0794691286838262,-1.5623749366738793,-1.5626048643987744,-1.5807942601867682,-0.7439977795549244,-1.49312483862476,-1.4932370252342548,-1.680419880203171,-1.581097467389519,0.3818020869553625,-1.5743226824859409,-1.646124386516765,0,275.49546004055543
-0.12171436463625351,-1.534690732808596,-1.5347997456125837,-1.454440716034557,-1.2320803602030694,-1.5045965522639326,-1.5050068485721018,-1.706725572560711,-0.3275012549985009,-1.5136281216958978,-1.513743662342324,-1.7859030955932904,0.5856640573694859,-1.4980760242380344,-1.4982265641179968,-1.4336280951308003,-1.1187445146786545,-1.540832036131024,-1.5413030216824128,-1.4634471414247818,-0.7130401286879409,-1.5193898152694265,-1.5195166383409735,-1.6640536721165449,-1.4578367770014533,0.8667977827185576,-1.451333964041557,-1.4993175717483487,0,286.4090924949271
-0.6742367585227391,-1.4954383970678975,-1.495512547604735,-1.7943016003929253,-1.1429763292572563,-1.4393614057411728,-1.4397743386582422,-0.9836058638631354,-0.26904937010182123,-1.5434675883439843,-1.5435862548524766,-1.5897989276393762,1.3306403998263245,-1.525589221785046,-1.5252218361804382,-1.3284199771055105,-0.05936999907072764,-1.4754525506424423,-1.4757944058364203,-1.2995612102790193,-0.39115924777848515,-1.5158882050910314,-1.5161467795517618,-1.654697363330386,-1.512473503054087,-2.1485927206159294,-1.5157251826568223,-1.6016845221544336,0,280.5385432574112
0.5517435462666227,-1.51071941982193,-1.5107746851634958,-1.4741950628520624,0.3258584694792807,-1.4878104949992932,-1.4877233979151925,-1.1286468999102814,-1.430266278141504,-1.4829833644318637,-1.482875673068732,-1.3266768408108656,1.165341520061542,-1.4534857459040709,-1.453285535548962,-1.4036889776131805,0.16341948228519684,-1.4730349280341102,-1.4732066811613682,-1.3836108453135199,1.9508928917151542,-1.441362086756625,-1.4404659215236169,-1.1884954439484885,-1.4908828450238525,-0.42808266249749793,-1.4885921263785697,-1.2981278774897105,0,283.24708734858154
-0.25245204737900445,-1.4216968912748262,-1.4218035570199157,-1.3447934974963436,1.5336733162038862,-1.4578851046633723,-1.4566571333114011,-1.6855148261880528,0.17719892085889644,-1.5427424713487694,-1.5428535502069203,-1.6602780986182104,0.8548890686739139,-1.4516774785667563,-1.4516925991499166,-1.4915786470114931,-0.8928820387498401,-1.4693071156331898,-1.4698431775475849,-1.3367603415327642,0.47223546142464096,-1.4710416947968734,-1.4712958042969237,-1.3152835618353305,-1.4453700218224614,0.04605011323487498,-1.442026875607935,-1.5024149270931182,0,273.0912679961999
0.09715212119245113,-1.4375125607269443,-1.4376152890426637,-1.2876973316277154,-1.0713257206660325,-1.5277077216026231,-1.5281174925527714,-1.7390522122907581,1.155346871465424,-1.3954332423622624,-1.3953462792949054,-1.2140817458860667,-0.3066567467760337,-1.474784543446699,-1.4750615340997815,-1.4225751477646023,1.3198508832971831,-1.4456747962163656,-1.444197517348506,-1.4902750435896177,-0.6908731073518041,-1.4380084958133208,-1.4381505129179877,-1.5047798431999382,-1.4220401686577737,-0.03914513683840901,-1.4193016332456487,-1.402626227608029,0,276.8718141820627
-2.2243375269463765,-1.3505989649192012,-1.350207161435361,-1.2651583303591176,1.2109424665453237,-1.467254767162112,-1.46639542417368,-1.3470901206863202,-1.2505342437734541,-1.4124122585163306,-1.4123639583047964,-1.3316563778632462,-0.6082495283028425,-1.4424106974347088,-1.4426136062340555,-1.4765774716860045,0.5132141368928859,-1.3727631930476667,-1.372605537232931,-1.432262106935358,0.9497043164688075,-1.4650932095574154,-1.4651304695006848,-1.4799887013546271,-1.403715686373245,-0.14572423806556872,-1.4015694063333062,-1.4494700494533583,0,275.85252652048086
0.2020106787309079,-1.3394986327855742,-1.3395943564418311,-1.3043530667862404,-1.4092339622063292,-1.4366113923583395,-1.4370095040128474,-1.7028696896242466,0.8201959433805092,-1.4204930582909336,-1.4205013957106192,-1.3202227383552225,0.7638007900353843,-1.3988741869473753,-1.3989448497887593,-1.3044812103708998,-0.671699826785708,-1.44874434315568,-1.4492949534739799,-1.4363444944151866,1.1295232802953323,-1.487394574676431,-1.4873060841886248,-1.4955036751103987,-1.401753530516611,-2.394112888819317,-1.4067199001235908,-1.4303719355700713,0,274.40730039944145
0.016330642125896095,-1.4194667459889043,-1.4195728181164091,-1.4146341432226663,1.1637447868883792,-1.4412351837102437,-1.440430988176782,-1.5740612061426336,-0.105943780622458,-1.3835571841693497,-1.3836779623786015,-1.2878927638579722,0.681007171698898,-1.4513720739555795,-1.4514807924098636,-1.3854330585894346,1.2698732417785092,-1.346881176075736,-1.3456125058879702,-1.2967164243296248,-0.05537173031411622,-1.4799884104776875,-1.4803047579797006,-1.509396803997101,-1.4330396831205303,-0.058427596785624925,-1.4302260646140317,-1.523982441680768,0,269.6741968376241
0.4055452463906332,-1.4638928150629806,-1.4639686656075759,-1.3656782111195511,0.8162746680058458,-1.357429401674399,-1.3569745368723782,-1.3472071332854798,-0.28158208967703297,-1.3813551844529195,-1.3814721314543092,-1.5575316972826256,0.45135017706159597,-1.3408396452751696,-1.341040970055823,-1.372136488297191,0.09310730029203919,-1.4345732750936069,-1.4348087714034299,-1.3177034162492771,-1.0640919412402434,-1.3742362700795816,-1.3741649829822329,-1.2718735921762077,-1.3620196649061118,0.4109262929656447,-1.3584898371354224,-1.3422516713188464,0,279.3790454642382
-2.0904235724119693,-1.333089950808292,-1.3327609166635028,-1.64696866365152,0.7624951307448798,-1.2821372071692023,-1.2817389497832734,-1.008758461482818,0.23010991607414955,-1.3499421458437633,-1.3500477512508802,-1.621296944946601,0.7609343406057434,-1.4122902567141986,-1.4123614164479679,-1.4072480841178587,0.12799702945824312,-1.32704796127876,-1.3272682221008887,-1.2872631923391191,-0.26786561107235174,-1.2870566959984366,-1.2873336895323269,-1.0829855610539667,-1.3510250953369591,-0.8370761636305026,-1.3516997674083886,-1.4836323395747903,0,271.4574412853546
1.4422509888493278,-1.3179352358516296,-1.3177642402542973,-1.5253901517739796,-1.3100157784629551,-1.304507114114725,-1.3049171028649715,-1.5343230898515496,-0.8408362724225593,-1.314884541270891,-1.3149362488857175,-1.351906774197876,-0.1091273867677972,-1.3660495406900814,-1.3663353888104877,-1.1779961975055337,-0.29156369944854865,-1.3717962944106488,-1.3722587918035762,-1.2187678174282,-1.9742075487833717,-1.333208696133412,-1.3322720309330331,-1.3567501557270571,-1.3599359896507606,-0.5974847179872859,-1.3597637859533074,-1.4053065975583903,0,260.1498681181189
0.45853369836592917,-1.2685586270461588,-1.268627707992214,-1.2533634904157125,-0.7285882163409595,-1.4626497301189811,-1.4630212962382143,-1.8119743918293854,0.6189402237814083,-1.3498537254524405,-1.3499057306092246,-1.4664463656453175,0.5330293235269391,-1.3588871437320234,-1.3590608979604466,-1.3497751613131206,-0.41657111582990836,-1.303360830457283,-1.3038602573272513,-1.4979002163282644,0.3198350608484574,-1.323032240693482,-1.3233147248588262,-1.3312534217709073,-1.3181800376752708,-0.6199942627592284,-1.3184831024689931,-1.5150129715087934,0,265.627056846608
0.4527844523760037,-1.1974343932392162,-1.197504236216128,-0.5146450154260228,0.21638429951398985,-1.3111381225974001,-1.311135754954469,-1.2237132787835876,0.6361474069603941,-1.3596459348195724,-1.359694640662826,-1.3933583663318663,0.21688337796889554,-1.293100308371934,-1.2933562421108533,-1.262518484928828,-0.4447594627190856,-1.2628945730372187,-1.2633980364099036,-1.4314076019206239,-2.4594338701805256,-1.3422396558125664,-1.3384661661853836,-1.0314628778496144,-1.3445061290661455,0.2251509736019151,-1.34181120783344,-1.458512341291973,0,269.33216737532587
-0.3792756459598875,-1.2903573482254131,-1.2904580084171073,-1.220116391115268,-0.8137847366105931,-1.2520394807094697,-1.2524305333725496,-0.7709583732363182,0.29242627286263306,-1.3292862721052232,-1.3293858129187426,-1.1350468269576601,0.5327791714288533,-1.2866407904493162,-1.2868145010864374,-1.1319004821819507,-0.8858728756771824,-1.269345960385807,-1.269866579802434,-1.5074219554988342,-0.3507578140097904,-1.2910071532796499,-1.2912672106464733,-1.4014726306551242,-1.2926707002589584,1.3883343629696492,-1.2866575597306038,-1.1792083187549942,0,263.41517242496843
1.4023412672845994,-1.312669915111778,-1.3125130857231293,-1.4144818398270016,-0.10387382068767849,-1.2550794781987298,-1.2552525613754173,-1.1011450259620708,0.4737874790914483,-1.2597587050730084,-1.2598351485648032,-1.1607373859912953,-1.4797230603167084,-1.295294163705914,-1.2950115248922074,-1.3610443961993302,-1.233837010964398,-1.2363780183924487,-1.236789834857565,-1.273505826185527,1.2931528106302626,-1.267258050588928,-1.2670926004082066,-1.4130991077772288,-1.2595397587436128,-1.3932752167149085,-1.2626201062828593,-1.1347671228913814,0,260.9375964725703
-1.1547804557088588,-1.2609674850790844,-1.260956606532201,-1.0538369431648038,-0.389210065801157,-1.3083111846444864,-1.3085967085267778,-1.3485152992911642,0.2765972099056912,-1.176694036549618,-1.1767944115734805,-1.242735396713699,-1.8191077761126584,-1.2467805914722152,-1.2462136339461272,-1.3549852192891565,-0.6017687512311408,-1.2439402567274387,-1.2444675457050163,-1.3565120242755706,0.16433908722171134,-1.2326508379645675,-1.2329464551403817,-1.029117312489998,-1.2679882009396994,-1.8676860082793294,-1.2723524500674999,-1.298685194798165,0,263.5992205927995
-0.8117341269379251,-1.2755034153415685,-1.2755584577835861,-1.4350116199105778,-0.8091176836207993,-1.2089022651924621,-1.209293573295239,-1.348686888107307,0.7564211885315109,-1.2756302919753597,-1.2756544727041308,-1.3941179699785946,1.9459334528890115,-1.1906276547266392,-1.1897956124838656,-1.257418603600522,-0.04606379854002051,-1.2505228842309148,-1.2508643139217903,-1.1810059527956212,0.27651771464626973,-1.2821990492609714,-1.282485860505942,-1.2639416894123858,-1.2336109377453477,0.28496970491966717,-1.23187565155681,-1.2919927971562293,0,251.56849557239025
1.249977530596516,-1.2256440264513218,-1.2255393784128894,-1.1600398016995463,-0.2949670909380754,-1.1472522485888197,-1.147510258091271,-0.81835915070327,0.9230994383235835,-1.2054123705398536,-1.2053969797998367,-1.2514874204604702,1.5986019077525406,-1.2159567528215147,-1.2154620028928844,-1.087929122953202,-0.2998821624864595,-1.2086563239995762,-1.2091142306567346,-1.093459958724947,0.12801319958604218,-1.2413336592343787,-1.2416322560616908,-1.3172459006538548,-1.2234423425531031,-0.692090776463513,-1.2247503965984632,-1.3087712387515114,0,253.14720004403665
0.4513653448260724,-1.229173106514325,-1.2292431307641456,-1.038992095569911,-2.6529387305791867,-1.1577112915556402,-1.157551688509374,-1.3228142663924891,-0.6346520023025384,-1.2025157150464472,-1.2026003291044163,-1.0720688266717069,-1.0436714712321278,-1.1873855685186845,-1.1874083100543456,-1.2771193870182378,0.7338276263718085,-1.130788369064912,-1.1304622157877748,-1.1342205515840913,-0.6160619342190082,-1.1866018086830799,-1.1867788531016463,-1.0180806075336366,-1.1773435042661544,-0.7973761412952766,-1.179276554653786,-1.1444345303847185,0,253.50179406278096
0.41434740856142205,-1.2370868785061826,-1.2371615474906923,-1.4208773209122925,0.48449254943292,-1.1548353932001858,-1.1546687548792782,-0.9226860769461487,-1.5476439236431898,-1.2113184804547665,-1.2111766513785551,-1.1738572115384156,-0.7646001465278132,-1.2193612393282536,-1.2195079325214175,-1.348197225011948,-1.2813276449110667,-1.1714320122214203,-1.1718203949742985,-1.3028552211089204,-0.14476162261147119,-1.1799375814496351,-1.1802249043007036,-0.9548038753068369,-1.1989695299602898,-0.09739121022912117,-1.1987059195713763,-1.1974393707374031,0,259.423317683888
-1.6295104126203714,-1.1409445165642942,-1.1408021988411088,-1.0126209783612898,-1.377862914706401,-1.1807290267130222,-1.1811357521394736,-1.576752923159749,-1.0371485814863106,-1.1881819524831692,-1.1881929011904675,-1.1277585437544602,0.14214968757296023,-1.152138280402349,-1.1523964824009267,-1.1901824674956356,0.7467668955933556,-1.1602323270450867,-1.1598794026706238,-1.3585682210563998,0.013103334480036798,-1.1475551055043203,-1.1478489784596329,-1.089587909913525,-1.1861862824460447,1.8414730014291336,-1.1799219264660394,-1.0852977024988573,0,255.7113384539614
0.03337223596266509,-1.1699359516553487,-1.1700402926658457,-1.0462128622933422,-0.7157165220045592,-1.187052043584653,-1.187427854530442,-1.0350968053416494,0.7345052060278848,-1.114533775439264,-1.114563550404389,-0.993092933074077,-1.1843768166322308,-1.1556939226141862,-1.1556418866082596,-1.2594330403926126,0.9195628030085135,-1.1331819218584265,-1.1326221503927547,-1.265878576055782,0.5479621742944489,-1.1425540080729186,-1.1427752127022932,-1.2098949456066508,-1.142819411861467,-0.015924612121240227,-1.1427462614312076,-0.980525800291655,0,252.6694640908298
0.7742571188774926,-1.1836998758141997,-1.1837167509506137,-1.1500891960078663,0.37641108627307135,-1.1967931260085696,-1.1966975133801672,-0.9750378114593341,0.06671677145513372,-1.1157639036788016,-1.1158787066039269,-1.1452878402730995,0.30193888907643246,-1.112871326191027,-1.1131022276345572,-1.1357454852699669,-0.25357587928304537,-1.167160101245646,-1.1675991764194353,-0.8708805606643822,1.069988387247368,-1.1010798038072067,-1.1010818931465527,-1.064240982353217,-1.145956888674242,-0.6492316714622329,-1.1476742671066267,-1.175465912302808,0,240.62955876722543
0.20257093363352244,-1.1267815278600024,-1.1268765059821375,-1.289217304896822,-1.7663054621346608,-1.0775784345432446,-1.0779169106009399,-1.071485232573295,-0.430584341087266,-1.090082717037026,-1.0901884385266283,-1.2255645087634395,0.05287954758286529,-1.111750504845616,-1.1120142710369834,-1.132017441625298,-2.3144309382062973,-1.1366384847158553,-1.1361052194807122,-1.073835978049712,-1.0714603226165984,-1.0935610994442864,-1.0935222906043356,-1.2079507348751577,-1.152618455914967,0.3461172181280673,-1.1514003299933273,-1.2175963247740667,0,243.55047251535228
-0.548447524838926,-1.0629405920912136,-1.063027889595636,-1.0303374280573623,0.3780852393763061,-0.9686979635324346,-0.9686206980442879,-0.8907694576585978,-0.6711466244558753,-1.0751385265837632,-1.0752178555472551,-1.3436924784384068,0.3820075677453556,-1.1024287814661449,-1.102641868212003,-0.9795847612393217,-0.6392965461794853,-1.087942712379822,-1.0884585178005557,-1.1676652132259098,1.0042039910455323,-1.1157116668255598,-1.1157483440748726,-1.268833868695905,-1.0699152940819212,-0.5344776487422032,-1.071764577062414,-0.9735025249511899,0,246.66696314601924
2.207765928982295,-1.0915687354897696,-1.0910766398359386,-0.8941235310176122,-0.5308432649848426,-1.066867908020479,-1.0672044025274923,-0.9637936617890303,0.8491545882982305,-1.1132876940344911,-1.1132916985671322,-1.2319748455721213,-0.2020721808462188,-1.0517616824413434,-1.0520218903515313,-1.1746592286740674,-1.1958030422098795,-1.02630574140925,-1.0267259759909038,-1.0380726272164302,0.2260576529907698,-1.1473736757822965,-1.1476576225836408,-1.0672730824699763,-1.073458565610489,1.364897711825214,-1.0698217827745724,-0.8613156332882188,0,239.4752224277709
-1.1467913689352407,-1.071839817511388,-1.071832739384169,-0.9993605005456305,-1.6468428907967283,-1.0205427651394676,-1.0209112736272261,-0.8849884274189314,-1.085712062840345,-0.9538601712532933,-0.9538615255658717,-1.0514398734064725,0.17039941192442673,-1.026070270999426,-1.0263171889008658,-0.9569437652627879,-0.7879495039666076,-1.0558754652655709,-1.0563876773111527,-0.8025499079070452,-0.13504064796787926,-1.0710577624898594,-1.071338289255326,-0.9531598334797238,-1.0940749615997267,0.44326110155184856,-1.0930196101593863,-1.2299228351282063,0,239.8892749074469
-0.7701061229192218,-1.0686444059275448,-1.0687059043827558,-1.2515387726379867,-1.7863639384497454,-0.9792245769222412,-0.9795606021107159,-1.066852606584151,-2.2895310854047644,-0.9812046078468359,-0.9807408975408546,-1.1386311479102778,-0.5727215669022978,-1.0542878947981655,-1.0544910336022537,-1.0180254261283046,0.5594352620837826,-1.0645691450948302,-1.0644525337647837,-1.1985071785325416,0.26224454561984945,-1.051444565210054,-1.0517178053162293,-1.0263948438365913,-1.0324550799158223,-1.293325363335155,-1.0364692680963186,-1.081145500436259,0,231.5985548315464
-0.7244863178674172,-1.011562334179973,-1.0116300325579488,-1.092425937509688,0.5770816279742916,-1.125125599422782,-1.1248940630590238,-0.9866443572806665,-0.03555107827195982,-0.9569013186582142,-0.9570181016815255,-1.0221012123414446,-1.0132420221714582,-1.0232035303753573,-1.0232506636401082,-0.9828787103522262,0.8783634354497685,-1.0170214083584805,-1.0165667521814883,-0.8293313837074169,0.16058338777266393,-1.0606748017801586,-1.0609581105558716,-1.0517559377286734,-1.0205956785231256,-1.4271098243627327,-1.0249911118807107,-0.9494050348094857,0,236.48311105031533
-0.20301420452348093,-1.070185294829944,-1.070291390699622,-0.9745262364991167,-1.0799117933220959,-0.9569034153190061,-0.9573242891270081,-0.9638279444808246,-0.4054357494745914,-1.0475459095917263,-1.0476532895135173,-1.4097036738409534,-1.0185931036666616,-1.0020283475832783,-1.002073924591682,-0.9438403938067141,0.35930019870887725,-0.9893005773653626,-0.9893780440841511,-1.043901488991646,0.19621020197110775,-1.0214830839639018,-1.0217608821435145,-0.7524044619503215,-1.0256229859994943,-0.7848273968217969,-1.0283605729927057,-1.2065079084642292,0,246.1305311090188
-2.0908707809635616,-0.9284826459527399,-0.9281742171676025,-1.027980960584296,-1.1167800952533729,-1.001157466819953,-1.0015783638058757,-0.9852451759823959,-2.032369011836004,-1.0186820909674703,-1.0183454042959392,-0.6362896510116434,-0.295632229495543,-1.0093831854564226,-1.0096327182368163,-1.0298083634848076,0.019058404641276717,-0.9444030095673782,-0.9447117745421466,-1.2109271315322903,-1.698460673273162,-0.9367870453421067,-0.9363215887033685,-0.8940285310775529,-0.9440590806709714,0.5108542698382161,-0.943764215112805,-0.9447708038528538,0,240.0152440067212
0.19978956913073384,-0.9439371620423457,-0.9440317170859291,-1.0392573948542552,1.1775220423475163,-0.938093025703626,-0.9373636882720542,-0.5584035259557516,0.9874945968339714,-1.0037708229901943,-1.0037407908085834,-1.0531898423161141,-1.5221724084566257,-0.9608626916112205,-0.960624060237152,-1.0681908086822607,1.2392592750728268,-0.9758251593189112,-0.9749079083707252,-0.5903359990287216,0.6316101221964687,-0.9453327932803292,-0.9455232001957004,-0.9703888354272504,-0.9919670299840467,0.08966970318163037,-0.9925513339799618,-0.8750024842453232,0,233.0467597812984
-0.7941586557460675,-0.9260137534512547,-0.9260719930792553,-1.0407687115400803,1.1434477657694448,-0.8248566547896161,-0.8241789719684769,-1.1047624731794439,1.8228359894219104,-0.970017184653518,-0.9696782880045689,-0.8533256890680813,1.4294163339612118,-1.0054523023837518,-1.0051587885275473,-0.8383702022560617,0.6731892605105554,-0.9378865434380701,-0.9376869741309775,-0.8089489877887938,0.4417312125981449,-0.9383197448657363,-0.9385570585250373,-0.8522985520077543,-1.000089467613887,-0.3476083378422412,-1.0018007897964154,-0.959488667785695,0,230.85163564458924
2.227308559011003,-1.0063272725116759,-1.0056245967907196,-1.1199006584004658,0.5507904894941604,-1.0621055116051674,-1.0618999864510694,-1.0158403019386173,-0.5255059796726229,-0.9312153500098461,-0.9313116200122833,-1.218524902109016,-0.03470604456319838,-0.9000979179638091,-0.9003508108082269,-0.844643219784371,0.2709865015435567,-0.9195141739564756,-0.9196660081992757,-1.066020298947262,-0.46156595398151984,-0.8861410064471454,-0.8863556683299184,-1.028272241590974,-0.948350273869714,-1.1673142833080856,-0.9523555371660388,-0.998005822827918,0,229.53736760538547
-0.7135935480725186,-0.986693238411202,-0.9867623349762294,-1.0168186576620704,1.6660368166907857,-0.9278298206282046,-0.9265695003322892,-0.9235320871887408,0.4173638346417615,-0.7764437557181532,-0.7765267163320057,-0.6636235282366355,0.18054614039564879,-0.9499394989843636,-0.9501804294001253,-0.9114591335738094,-0.5569256427773442,-0.9303277375334703,-0.930822368034465,-1.1229307974588436,0.7181913971106463,-0.9681091854172182,-0.9682724669410747,-0.972954749237532,-0.9144245799261299,-0.7670328183595947,-0.9175620848041254,-1.0207551765904292,0,230.7289806002238
0.4776555320155509,-0.8818348794801946,-0.8819015278225402,-0.6732752338974015,0.1412690742766107,-0.8943218527587351,-0.8943918308956752,-0.981430505877493,0.6237627070776522,-0.8600110799606178,-0.8600629874534264,-0.8853556641261044,-0.4128248962637601,-0.8904518097257229,-0.8906787986509794,-0.8735855690574579,-0.07577730402371374,-0.903483751267997,-0.9038393555624457,-0.5970252916492542,0.2777094160860069,-0.9108169088657222,-0.9110786805444268,-0.8562020355130561,-0.928475287624351,0.6395478051764547,-0.9279169172185379,-0.7478283857877077,0,223.7773642228035
